Time,Z4383,Z8722,Z9657,Z8246,Z0353,Z0113,Z3993,Z1140,Z6623,Z3162,Z8043,Z1326,Z8397,Z3240,Z3953,Z6782,Z8627,Z5758,Z6929,Z6872
2025-01-22 13:53:46,1.75,2.24,28.67,0.64,2.0,1.21,20.96,1.66,1.39,2.66,0.89,27.68,4.1,3.54,3.95,1.79,21.41,3.27,23.93,27.26
2025-01-22 13:53:47,20.38,3.76,23.78,23.37,3.33,26.72,28.9,4.16,21.25,0.76,1.05,3.69,1.74,21.52,2.94,2.79,22.85,26.49,0.68,3.48
2025-01-22 13:53:48,3.03,22.38,1.29,26.79,1.35,1.12,0.83,1.78,1.23,23.23,23.16,26.33,24.09,27.17,20.14,27.05,4.46,4.44,26.18,1.13
2025-01-22 13:53:49,2.62,2.45,0.89,28.93,25.59,2.97,3.51,1.07,0.78,1.88,1.97,3.51,1.75,23.65,4.14,1.36,21.01,1.96,2.85,29.28
2025-01-22 13:53:50,3.78,1.28,20.06,0.68,1.61,23.6,1.82,1.44,29.63,20.13,1.96,1.65,0.82,1.63,2.61,4.61,20.34,0.73,2.61,3.12
2025-01-22 13:53:51,25.16,1.14,2.74,4.55,22.27,27.5,23.37,21.77,1.26,24.43,21.23,4.65,4.57,23.52,1.8,1.86,1.82,1.9,28.51,26.31
2025-01-22 13:53:52,1.89,21.32,0.62,25.76,1.85,4.61,26.43,25.49,1.24,1.02,26.96,3.47,27.83,1.91,23.34,22.05,3.07,1.84,26.2,24.58
2025-01-22 13:53:53,27.76,0.84,1.6,4.44,1.02,3.85,27.21,2.99,24.54,22.31,2.68,27.87,22.55,29.64,1.74,2.75,3.34,4.39,2.65,3.98
2025-01-22 13:53:54,1.35,0.86,25.1,4.91,1.66,24.2,1.94,1.93,2.99,3.95,0.62,4.63,2.05,1.07,1.47,2.7,2.74,24.59,20.01,4.88
2025-01-22 13:53:55,24.23,3.98,0.68,24.99,4.31,25.63,2.25,0.6,3.18,29.2,3.69,0.56,21.01,24.5,2.52,0.62,4.24,4.45,2.52,1.14
2025-01-22 13:53:56,27.14,3.4,4.5,22.89,4.22,20.53,21.2,22.34,1.53,20.27,1.59,1.71,21.26,4.73,2.39,1.94,26.74,0.9,0.7,0.66
2025-01-22 13:53:57,2.59,4.85,0.84,4.77,3.69,3.89,28.99,3.31,4.69,1.65,2.11,26.5,28.01,1.77,20.97,27.79,29.62,1.21,3.91,0.6
2025-01-22 13:53:58,29.63,1.12,29.41,3.14,1.36,0.82,26.95,4.61,25.45,4.21,1.59,4.23,26.59,1.32,25.94,1.31,1.18,2.54,1.06,1.74
2025-01-22 13:53:59,24.93,3.79,2.78,26.25,25.23,23.31,20.97,22.22,4.18,2.37,3.0,0.89,1.49,1.92,2.24,20.3,0.54,24.88,1.09,23.29
2025-01-22 13:54:00,1.52,1.46,27.74,1.08,23.56,1.76,24.98,3.27,3.54,23.83,0.53,23.19,25.04,4.2,1.84,25.75,22.43,3.16,26.09,4.9
2025-01-22 13:54:01,1.79,4.71,1.31,1.97,2.77,0.77,27.34,1.15,4.72,21.15,4.12,23.15,1.16,29.28,1.91,2.0,2.3,22.1,2.07,0.75
2025-01-22 13:54:02,3.25,1.5,24.6,4.63,4.27,1.53,29.42,3.52,1.67,26.56,22.37,3.45,24.44,21.89,0.61,0.71,2.3,2.78,0.78,2.6
2025-01-22 13:54:03,28.07,1.01,1.56,26.54,28.21,29.56,3.05,0.6,1.86,25.15,2.53,27.39,3.96,1.22,21.23,1.76,0.93,1.44,1.51,4.97
2025-01-22 13:54:04,0.51,22.3,29.14,0.53,0.57,28.34,22.65,1.83,20.51,27.3,1.63,20.4,4.05,3.13,4.9,4.87,27.14,1.41,3.0,5.0
2025-01-22 13:54:05,24.85,28.42,3.22,20.98,1.85,27.27,2.24,20.98,1.22,2.06,27.64,1.0,27.99,0.79,1.04,1.89,4.42,0.63,0.54,2.67
2025-01-22 13:54:06,20.61,3.95,21.08,4.23,4.15,28.74,1.64,24.11,4.77,1.54,3.41,0.95,4.6,22.64,22.69,4.47,29.7,1.75,4.28,24.9
2025-01-22 13:54:07,2.11,4.2,26.69,1.58,1.13,22.49,0.59,3.63,2.31,27.82,1.04,25.64,23.52,22.39,1.08,3.63,24.63,0.84,4.24,0.83
2025-01-22 13:54:08,0.85,1.09,20.53,2.21,4.52,24.12,4.25,26.82,25.92,22.6,24.19,2.48,4.57,4.56,2.53,4.54,0.67,3.03,1.74,1.83
2025-01-22 13:54:09,4.85,25.81,1.17,2.97,3.89,29.73,2.74,4.92,4.55,1.43,1.97,0.57,1.58,2.83,0.58,4.09,3.92,3.73,28.15,1.78
2025-01-22 13:54:10,20.7,1.52,1.16,2.92,1.82,0.74,1.3,2.22,2.73,1.11,4.0,0.66,1.7,3.76,0.59,4.39,27.67,24.15,4.92,27.86
2025-01-22 13:54:11,2.75,2.34,27.9,4.04,22.44,1.86,4.27,24.22,27.27,28.25,22.07,0.89,0.51,2.75,4.05,1.2,21.63,2.42,1.74,27.86
2025-01-22 13:54:12,1.55,2.58,0.9,4.92,24.85,0.66,23.87,4.93,4.19,4.54,0.8,26.72,25.05,3.84,1.37,4.95,24.51,3.72,4.97,2.84
2025-01-22 13:54:13,3.85,0.67,21.07,21.69,20.9,0.94,27.67,2.9,29.19,1.22,1.77,21.55,28.32,26.9,1.48,1.23,25.53,3.54,2.86,22.64
2025-01-22 13:54:14,25.77,28.72,26.96,23.14,1.97,23.57,22.02,28.43,0.99,26.16,4.46,4.33,26.93,3.52,0.7,0.65,25.02,0.95,21.16,1.05
2025-01-22 13:54:15,1.98,1.84,4.93,2.57,2.88,3.18,3.69,0.86,3.45,26.27,0.94,28.85,27.12,22.06,4.88,0.96,4.32,27.93,1.39,4.04
2025-01-22 13:54:16,2.53,2.63,3.46,23.29,1.1,27.21,1.87,2.38,20.58,0.54,1.3,29.25,1.74,24.94,0.98,2.26,29.7,26.98,1.5,2.52
2025-01-22 13:54:17,4.22,3.27,27.93,23.77,0.97,3.27,22.54,1.33,27.28,0.81,28.32,3.27,22.5,4.33,20.04,2.02,3.42,4.92,3.1,2.48
2025-01-22 13:54:18,1.46,1.22,2.97,3.34,24.55,1.54,1.41,4.6,3.21,20.49,26.06,1.33,21.14,25.55,24.9,4.47,2.28,3.33,0.9,1.66
2025-01-22 13:54:19,4.35,21.93,3.48,29.52,3.43,4.95,2.81,0.79,1.82,3.64,1.79,2.58,24.85,1.42,22.99,2.75,4.42,21.05,2.78,4.71
2025-01-22 13:54:20,0.82,1.55,2.54,28.4,3.49,23.73,22.28,1.14,0.92,1.62,20.03,29.78,0.78,4.56,1.95,22.6,2.45,5.0,1.54,0.64
2025-01-22 13:54:21,27.75,28.22,4.4,0.83,3.03,1.43,23.62,26.31,21.74,2.21,3.55,25.64,1.36,4.71,1.38,4.2,1.66,2.76,1.46,4.88
2025-01-22 13:54:22,27.45,28.74,1.88,20.15,1.64,3.09,0.85,2.28,0.85,1.92,0.8,4.62,1.74,21.51,0.86,2.25,29.97,25.09,1.13,27.98
2025-01-22 13:54:23,4.41,4.13,3.87,1.29,29.54,0.92,29.86,0.59,3.3,0.86,1.75,1.81,4.31,0.61,21.3,22.21,27.73,27.56,27.8,27.45
2025-01-22 13:54:24,20.14,2.08,27.71,0.76,2.54,23.27,1.18,29.27,25.48,4.49,0.59,1.92,28.07,0.53,1.06,1.41,24.24,3.54,3.56,1.33
2025-01-22 13:54:25,4.29,1.16,1.9,28.09,21.73,27.3,3.33,26.53,1.86,1.64,28.62,1.31,23.86,23.15,4.17,1.82,1.33,20.52,3.29,2.52
2025-01-22 13:54:26,2.74,3.1,1.42,1.65,20.13,24.14,4.58,2.64,29.37,1.66,2.21,1.71,27.63,26.67,1.97,4.54,0.81,1.59,20.72,4.93
2025-01-22 13:54:27,28.75,21.72,1.79,3.58,4.76,0.89,4.93,1.43,0.7,2.49,21.44,1.33,4.66,26.08,3.74,20.24,3.97,1.28,2.93,28.9
2025-01-22 13:54:28,4.56,2.08,1.35,23.79,0.83,0.52,0.72,29.49,2.27,1.8,4.05,0.62,1.17,2.77,3.51,21.51,4.58,22.1,2.01,0.57
2025-01-22 13:54:29,0.74,1.14,0.6,24.11,3.65,1.2,1.97,0.6,0.8,20.33,29.95,0.74,4.1,1.81,2.29,28.3,24.45,26.81,3.62,24.1
2025-01-22 13:54:30,21.25,1.42,0.54,1.85,1.01,1.9,2.66,27.11,2.31,1.36,29.23,0.98,4.81,25.61,4.87,3.92,23.43,27.67,21.2,27.42
2025-01-22 13:54:31,3.69,0.68,24.12,4.65,1.84,0.74,4.1,2.41,0.56,2.09,3.53,1.44,3.22,0.62,25.74,22.32,4.24,27.68,3.75,1.67
2025-01-22 13:54:32,1.81,22.62,20.79,29.66,1.83,23.37,26.93,25.94,20.35,4.27,29.68,4.79,2.71,0.57,27.45,1.01,24.55,4.94,4.35,0.68
2025-01-22 13:54:33,28.6,2.77,1.78,4.48,2.9,0.95,2.4,3.79,29.51,3.9,0.95,0.74,2.71,4.92,2.49,27.27,2.2,29.62,23.21,4.05
2025-01-22 13:54:34,3.6,26.93,23.58,0.85,2.09,28.0,24.97,27.37,0.96,28.4,27.75,25.79,29.68,28.03,27.66,1.25,0.77,1.77,2.21,2.73
2025-01-22 13:54:35,20.81,1.8,3.96,3.22,2.14,1.13,1.92,4.8,4.02,0.81,27.39,1.91,20.54,4.11,24.38,3.25,0.95,0.63,3.06,21.81
2025-01-22 13:54:36,2.08,23.79,3.36,0.73,4.1,0.66,4.76,1.27,3.63,4.08,2.81,24.55,2.17,0.89,0.57,1.1,1.22,1.07,1.14,27.1
2025-01-22 13:54:37,1.02,24.46,28.64,0.69,29.77,4.86,1.46,1.12,20.43,22.03,2.56,4.31,25.39,26.67,3.26,1.8,2.57,21.83,23.87,22.99
2025-01-22 13:54:38,1.17,3.72,2.7,4.1,3.51,2.99,22.98,24.43,26.35,1.51,1.85,4.58,23.33,1.99,3.93,0.79,29.9,21.77,28.43,20.84
2025-01-22 13:54:39,0.99,23.71,0.83,3.86,20.24,0.74,0.9,1.11,1.75,2.35,1.55,0.54,4.59,28.37,28.51,20.96,1.28,3.41,4.39,1.13
2025-01-22 13:54:40,1.83,1.68,24.62,1.4,26.32,2.72,1.11,0.88,1.81,0.72,4.01,2.39,0.96,23.11,21.49,3.58,26.19,4.87,4.86,1.18
2025-01-22 13:54:41,4.89,1.28,24.34,3.59,2.77,21.03,1.86,0.72,4.71,22.11,28.44,2.9,2.92,29.91,1.3,29.06,1.24,3.34,20.25,4.1
2025-01-22 13:54:42,22.46,2.75,4.36,3.18,2.89,25.6,0.61,26.42,4.75,1.84,0.54,3.81,3.4,4.26,20.35,3.68,1.31,4.24,23.17,1.67
2025-01-22 13:54:43,1.94,1.25,26.29,1.65,0.58,4.48,0.75,22.7,27.75,22.66,4.11,1.67,4.82,3.81,4.63,29.74,1.53,4.08,29.71,2.81
2025-01-22 13:54:44,0.75,1.71,1.49,22.27,1.89,2.57,1.71,0.97,21.24,2.03,27.68,2.31,25.93,1.25,4.16,1.96,1.25,4.34,26.81,3.21
2025-01-22 13:54:45,25.6,2.36,2.09,4.85,3.65,20.01,0.77,1.18,1.9,2.94,1.34,28.52,25.89,21.96,1.28,28.46,20.78,1.41,2.56,4.83
2025-01-22 13:54:46,22.99,27.45,0.82,0.9,0.86,1.85,1.71,0.96,1.85,3.41,4.59,2.97,21.47,20.34,1.97,28.88,28.88,1.62,4.18,1.28
2025-01-22 13:54:47,1.75,23.36,4.76,28.29,20.07,4.61,4.58,23.64,1.62,2.03,25.35,4.86,27.5,3.93,23.19,26.77,1.9,22.87,2.11,1.13
2025-01-22 13:54:48,22.47,27.45,1.59,28.22,1.26,3.95,1.74,1.27,2.37,21.05,24.65,22.34,2.32,2.69,22.82,1.38,3.87,3.87,23.83,1.45
2025-01-22 13:54:49,27.23,26.03,21.04,3.88,2.1,22.39,4.75,1.95,21.07,2.21,27.12,1.04,0.73,29.52,2.51,0.7,29.18,0.88,2.69,3.49
2025-01-22 13:54:50,1.07,3.13,2.95,22.14,1.19,29.58,3.79,1.96,0.66,26.22,1.92,0.59,4.61,22.89,4.47,27.67,26.09,26.33,2.81,1.42
2025-01-22 13:54:51,1.9,3.63,29.98,24.02,1.06,4.67,2.29,3.33,2.72,23.65,3.52,0.58,2.04,0.64,3.56,22.65,3.96,3.26,0.66,1.22
2025-01-22 13:54:52,0.88,2.13,1.99,0.88,1.03,1.99,0.75,26.53,28.19,4.1,25.23,0.62,3.81,0.68,1.7,23.28,4.11,0.78,1.27,26.28
2025-01-22 13:54:53,29.83,28.67,29.44,0.66,1.19,3.64,4.2,22.54,4.41,1.92,1.24,25.87,25.62,3.81,21.87,23.24,1.9,1.68,20.83,1.65
2025-01-22 13:54:54,1.44,2.74,29.59,0.64,0.91,1.12,1.42,22.12,3.07,1.71,27.9,24.19,1.04,29.1,1.47,27.49,1.68,3.85,1.34,0.65
2025-01-22 13:54:55,2.38,1.74,0.9,24.04,3.79,21.24,2.79,0.73,1.7,1.88,4.11,22.76,27.5,21.49,1.78,2.49,1.38,2.86,4.32,1.21
2025-01-22 13:54:56,29.07,22.13,1.48,2.35,26.5,0.7,1.77,2.02,1.33,25.85,26.09,21.13,0.87,26.3,20.37,3.29,24.91,29.17,1.79,4.98
2025-01-22 13:54:57,24.4,1.84,4.75,0.97,20.38,1.93,26.61,25.87,4.65,2.43,26.18,27.82,2.42,3.72,21.09,1.6,23.8,24.06,3.27,24.3
2025-01-22 13:54:58,25.26,4.11,21.42,24.6,23.0,25.96,4.64,1.42,3.51,4.21,20.4,28.08,4.16,1.94,20.31,20.46,2.96,21.98,3.05,27.79
2025-01-22 13:54:59,1.09,1.85,25.54,1.96,2.15,4.97,28.34,22.75,3.75,23.36,1.58,1.64,23.69,27.05,1.61,22.74,22.21,2.52,23.66,21.29
2025-01-22 13:55:00,27.7,1.27,2.16,4.4,4.87,1.95,2.64,29.19,2.72,28.87,21.28,29.14,2.32,2.36,1.11,2.73,27.35,1.74,4.85,3.19
2025-01-22 13:55:01,1.59,26.97,2.5,27.12,21.29,3.22,0.78,28.33,1.56,1.55,28.36,2.85,4.14,4.94,1.13,27.21,1.04,1.7,3.52,3.37
2025-01-22 13:55:02,1.57,2.14,4.49,27.13,1.2,0.63,0.59,4.45,2.24,0.65,4.3,21.1,3.62,0.98,1.52,3.35,0.71,20.77,2.69,4.38
2025-01-22 13:55:03,0.6,24.86,22.3,3.9,1.74,29.8,1.25,1.51,5.0,0.67,2.07,0.59,3.24,0.68,4.81,23.93,1.4,24.6,1.37,24.18
2025-01-22 13:55:04,3.92,1.46,30.0,22.41,22.04,4.38,4.94,22.23,4.08,24.44,0.61,27.5,4.93,28.23,1.36,22.15,1.48,1.32,2.17,1.51
2025-01-22 13:55:05,2.54,28.72,3.8,1.17,4.91,1.37,3.24,29.83,26.58,4.11,4.15,4.35,3.15,1.85,24.27,2.4,3.22,0.55,22.2,1.49
2025-01-22 13:55:06,0.72,3.99,3.24,26.79,3.75,29.17,27.36,1.25,22.73,0.52,4.46,0.69,4.96,2.32,2.51,0.87,4.42,1.1,25.24,20.42
2025-01-22 13:55:07,0.51,4.38,1.3,0.72,0.94,4.53,0.73,28.1,1.55,3.07,3.32,24.83,3.77,3.29,1.67,1.29,1.71,1.96,29.11,4.52
2025-01-22 13:55:08,0.75,3.52,0.62,4.55,0.8,1.79,0.6,0.84,26.52,2.32,22.0,1.99,3.28,0.77,1.01,0.69,3.45,1.14,1.73,27.71
2025-01-22 13:55:09,26.57,3.45,28.16,1.61,0.99,1.35,1.99,2.36,26.05,1.48,0.64,2.3,29.41,0.95,23.23,2.39,1.2,0.86,1.99,0.91
2025-01-22 13:55:10,26.19,1.35,2.6,21.56,1.71,1.98,25.65,4.85,23.88,27.35,27.96,4.63,22.18,1.47,2.45,1.82,24.72,0.93,27.43,4.08
2025-01-22 13:55:11,2.12,28.19,26.31,1.69,22.64,0.53,29.68,2.07,4.67,2.59,0.59,3.05,0.58,23.43,3.78,26.96,2.99,4.27,1.97,27.78
2025-01-22 13:55:12,4.45,3.74,26.69,24.76,24.89,4.24,3.78,4.91,1.98,0.73,4.82,3.49,28.32,20.4,2.93,26.66,26.66,24.42,0.54,22.17
2025-01-22 13:55:13,3.1,20.79,4.83,26.27,29.53,28.44,0.52,28.66,3.52,2.35,1.04,26.68,4.35,1.18,1.07,2.0,2.8,20.05,1.56,2.55
2025-01-22 13:55:14,24.01,24.05,1.04,1.04,24.52,2.24,23.63,3.31,2.12,0.68,24.96,0.87,4.8,1.62,1.26,1.65,1.01,22.92,4.08,1.63
2025-01-22 13:55:15,29.4,20.03,4.88,24.91,2.4,4.18,1.92,4.11,1.68,1.25,4.46,29.62,1.03,28.93,4.23,27.38,3.99,21.27,4.18,0.83
2025-01-22 13:55:16,4.34,22.5,0.95,2.39,28.38,26.92,1.91,2.02,1.62,20.05,0.64,24.95,4.07,21.29,0.7,0.77,3.14,4.41,1.04,0.79
2025-01-22 13:55:17,23.27,2.47,20.2,1.93,22.47,26.04,0.76,21.69,23.78,3.14,23.26,0.85,1.37,22.58,2.55,1.82,2.34,0.72,4.49,1.94
2025-01-22 13:55:18,3.82,3.2,23.5,2.72,24.54,26.38,3.9,27.81,2.45,1.07,4.82,2.3,1.55,1.71,28.74,4.52,3.1,27.15,1.48,3.93
2025-01-22 13:55:19,2.2,25.87,24.21,21.27,27.18,23.35,1.19,29.35,2.97,0.59,29.32,4.97,26.14,23.56,26.05,0.95,1.47,4.64,1.2,4.33
2025-01-22 13:55:20,20.29,0.9,21.12,2.86,1.05,24.62,21.59,1.97,3.53,2.0,2.83,3.22,20.81,3.47,26.66,0.75,3.35,2.57,27.29,3.59
2025-01-22 13:55:21,4.55,23.89,2.62,24.57,1.22,27.6,0.59,28.16,1.54,0.71,3.12,1.94,27.67,23.58,4.96,4.53,4.13,2.28,24.87,20.91
2025-01-22 13:55:22,22.32,4.79,0.76,3.49,1.15,2.1,21.25,20.65,22.64,1.26,4.68,1.39,1.0,0.91,4.8,23.73,1.2,29.55,4.29,2.4
2025-01-22 13:55:23,0.88,27.77,2.55,27.43,26.89,4.9,1.68,3.46,23.13,0.88,3.19,3.41,4.39,1.41,4.93,20.54,21.36,27.04,2.6,1.19
2025-01-22 13:55:24,1.34,1.12,1.56,2.61,1.47,2.68,3.98,21.78,1.38,4.7,1.73,2.3,1.1,0.91,0.78,2.85,1.68,3.55,22.68,2.51
2025-01-22 13:55:25,3.37,29.63,29.83,0.73,0.62,25.73,3.63,27.77,4.68,28.35,4.4,4.19,26.96,1.56,24.07,2.31,21.46,4.42,20.44,29.59
2025-01-22 13:55:26,1.43,2.22,0.87,22.51,1.39,20.55,3.92,1.02,3.04,1.06,4.81,1.93,26.67,3.55,3.42,29.08,2.49,3.38,3.85,21.86
2025-01-22 13:55:27,2.58,4.66,24.9,1.9,26.13,1.78,22.88,3.93,27.3,28.86,24.39,3.35,3.67,27.75,4.11,1.42,26.9,23.34,1.61,1.81
2025-01-22 13:55:28,2.3,1.99,1.34,24.48,4.18,27.13,1.63,1.82,22.92,2.89,2.44,1.69,4.9,1.87,1.59,0.96,0.66,27.46,0.64,2.34
2025-01-22 13:55:29,0.9,20.4,1.99,0.62,2.93,2.68,22.21,4.77,0.84,24.52,1.32,28.58,29.51,2.54,29.0,1.64,2.54,2.2,2.96,0.55
2025-01-22 13:55:30,27.2,0.51,0.62,0.95,2.13,2.29,4.35,23.58,1.15,1.01,4.07,25.05,1.08,29.07,1.12,3.52,2.42,1.85,2.87,28.31
2025-01-22 13:55:31,1.04,2.64,2.54,20.41,3.66,1.71,27.35,0.62,27.14,20.25,1.01,1.09,0.84,4.95,1.52,20.06,1.27,1.93,1.56,20.35
2025-01-22 13:55:32,27.24,1.41,1.25,27.65,21.27,3.15,3.66,22.5,22.51,22.02,2.99,1.04,0.66,3.76,1.08,4.44,27.02,21.09,0.64,3.56
2025-01-22 13:55:33,3.05,0.55,1.55,1.98,1.47,27.63,23.46,1.54,1.21,25.26,23.3,4.49,22.45,4.3,1.1,20.4,4.83,21.78,1.4,20.59
2025-01-22 13:55:34,0.53,4.95,4.88,3.4,0.64,20.74,4.54,24.2,24.77,24.58,2.94,23.84,1.38,0.59,2.16,28.32,29.39,3.5,21.45,23.67
2025-01-22 13:55:35,4.33,1.92,20.27,2.28,0.94,1.36,21.96,27.27,2.62,1.81,20.0,3.97,4.12,20.52,20.03,1.84,0.69,24.55,25.15,0.58
2025-01-22 13:55:36,3.38,3.7,27.78,1.52,0.61,26.45,29.08,2.65,22.12,1.28,3.07,2.13,29.5,24.67,1.69,21.13,29.89,2.49,0.98,1.02
2025-01-22 13:55:37,0.6,4.79,25.19,21.97,0.73,1.37,1.43,0.95,1.36,1.1,4.1,1.43,24.06,2.61,1.01,0.57,0.73,28.55,25.88,4.8
2025-01-22 13:55:38,4.96,25.65,1.77,0.62,0.72,1.97,1.94,0.68,1.48,23.63,4.9,0.64,1.6,3.89,4.62,27.74,1.35,2.61,21.23,0.75
2025-01-22 13:55:39,1.5,26.51,1.11,4.56,1.05,1.0,24.4,1.94,0.73,1.84,3.75,23.31,4.96,1.59,0.74,20.96,1.02,4.38,0.79,1.52
2025-01-22 13:55:40,1.82,4.85,28.95,24.73,0.65,3.64,3.3,2.3,3.39,0.69,22.78,27.81,21.18,22.05,27.42,1.37,4.99,1.95,4.41,21.79
2025-01-22 13:55:41,1.12,21.61,3.4,21.51,4.17,1.97,1.64,1.89,4.95,1.16,4.5,25.69,1.02,2.44,25.72,1.6,1.83,28.68,2.17,4.78
2025-01-22 13:55:42,1.14,25.17,4.4,2.09,4.49,0.83,4.95,29.75,1.76,0.64,1.91,0.59,28.87,2.6,24.58,1.26,25.14,2.95,24.06,4.76
2025-01-22 13:55:43,28.19,2.83,1.66,21.01,27.21,21.69,3.44,2.79,0.86,3.3,0.65,4.63,1.47,0.8,1.92,0.98,2.86,1.24,23.99,1.34
2025-01-22 13:55:44,29.65,29.69,4.14,22.1,1.21,0.84,1.92,20.7,26.83,1.72,1.13,23.98,29.44,27.86,1.25,27.47,25.83,0.69,4.34,3.97
2025-01-22 13:55:45,2.24,1.78,4.93,21.26,0.52,0.61,24.02,1.55,1.65,26.57,23.23,29.37,26.1,1.35,26.99,28.2,3.24,29.83,29.47,1.27
2025-01-22 13:55:46,22.06,0.91,1.76,1.99,1.55,21.2,3.6,1.15,0.69,0.68,1.54,1.52,2.01,4.84,24.81,24.95,21.17,0.96,1.88,21.0
2025-01-22 13:55:47,0.78,3.28,24.0,28.84,24.85,27.64,1.5,0.59,29.3,1.72,24.46,1.11,24.4,2.15,3.72,1.63,4.6,1.12,24.61,23.56
2025-01-22 13:55:48,4.2,4.96,28.26,4.68,29.52,1.5,0.69,1.95,21.07,22.34,26.17,1.69,1.54,24.47,21.88,27.98,29.84,1.56,1.44,2.83
2025-01-22 13:55:49,2.08,2.42,4.11,4.27,1.2,1.18,0.84,1.99,29.76,1.14,1.96,2.97,4.88,0.94,3.86,26.13,27.49,1.3,2.21,3.44
2025-01-22 13:55:50,28.86,4.48,23.34,4.85,3.55,22.95,3.74,23.36,5.0,20.47,1.09,0.95,1.79,0.95,2.34,4.93,2.54,2.11,0.95,0.83
2025-01-22 13:55:51,2.27,2.32,4.76,3.96,1.53,1.79,20.05,4.51,1.25,28.38,2.93,25.97,4.34,0.63,3.64,1.63,0.64,24.79,0.73,20.61
2025-01-22 13:55:52,20.35,4.64,3.3,4.72,2.06,24.04,1.77,28.06,24.28,4.43,2.79,22.0,3.82,1.49,22.19,4.89,0.83,1.3,25.8,1.62
2025-01-22 13:55:53,4.25,0.75,4.23,21.58,1.34,4.32,0.88,2.52,4.82,1.12,1.81,28.58,4.77,4.16,4.98,25.3,4.99,2.29,1.15,29.26
2025-01-22 13:55:54,25.28,3.31,23.1,4.63,28.44,29.61,3.43,25.0,28.55,1.48,1.56,28.64,26.98,28.12,24.0,23.5,4.04,27.03,21.38,4.11
2025-01-22 13:55:55,1.36,1.07,26.41,4.11,1.72,0.65,21.01,1.2,2.06,1.86,1.97,3.54,28.0,22.24,0.97,25.4,28.09,3.89,0.61,2.34
2025-01-22 13:55:56,25.28,4.83,3.53,3.36,3.18,29.76,2.31,0.68,1.26,24.49,4.05,1.99,3.1,0.64,1.5,0.95,1.11,25.95,27.22,25.51
2025-01-22 13:55:57,3.42,26.64,23.46,2.17,0.84,20.87,2.96,2.88,1.56,2.69,23.45,28.57,3.49,2.73,3.2,27.9,4.74,28.42,2.36,4.13
2025-01-22 13:55:58,1.13,1.86,4.98,20.55,3.04,27.97,22.56,29.22,1.93,1.38,22.01,0.79,3.2,27.62,0.53,23.27,1.01,29.33,23.02,22.19
2025-01-22 13:55:59,4.66,1.44,20.06,0.99,27.83,22.4,0.67,1.7,23.17,0.9,22.36,1.59,26.87,1.23,1.13,3.07,1.59,0.74,3.56,0.57
2025-01-22 13:56:00,22.01,1.59,2.47,0.68,26.2,2.35,26.15,21.35,4.39,1.87,3.92,29.43,0.96,26.78,1.18,1.25,4.04,4.65,2.96,4.41
2025-01-22 13:56:01,1.48,1.14,26.84,22.34,1.57,25.21,27.57,22.7,3.4,1.2,29.18,1.33,2.46,4.91,3.31,1.51,0.96,2.19,28.15,3.81
2025-01-22 13:56:02,27.05,2.11,2.2,3.59,3.2,3.82,4.61,25.17,24.62,21.64,25.08,22.63,1.73,0.57,1.05,4.86,30.0,4.02,4.15,1.5
2025-01-22 13:56:03,1.37,1.89,1.07,20.84,24.64,1.69,21.2,0.92,4.42,26.43,1.39,1.61,0.84,1.0,0.67,1.5,3.69,1.02,1.58,4.77
2025-01-22 13:56:04,23.91,3.82,0.88,0.55,1.89,23.31,1.77,27.77,2.66,0.69,2.61,4.57,4.98,3.32,1.07,1.51,4.7,1.35,22.67,24.76
2025-01-22 13:56:05,26.28,23.83,3.95,26.24,1.57,2.95,1.19,3.3,1.91,3.31,1.12,24.6,1.96,24.39,1.82,1.54,2.06,24.6,3.15,21.45
2025-01-22 13:56:06,1.08,3.13,1.34,0.86,1.69,4.37,21.34,4.98,0.96,2.39,28.05,2.46,20.88,1.07,3.19,3.66,1.16,3.58,25.25,3.44
2025-01-22 13:56:07,0.76,3.15,24.16,26.46,1.64,20.07,4.94,24.34,24.68,0.78,4.34,2.75,28.79,24.95,4.31,2.14,0.91,1.66,1.72,4.66
2025-01-22 13:56:08,28.13,26.2,0.9,1.44,1.97,1.85,22.59,0.79,4.51,26.19,20.76,4.77,26.76,25.72,1.06,1.78,20.73,4.85,3.21,2.55
2025-01-22 13:56:09,1.29,0.61,2.46,28.31,4.41,24.49,1.59,2.75,1.45,1.37,1.46,1.34,23.31,29.77,0.84,28.27,4.35,4.78,1.86,1.4
2025-01-22 13:56:10,2.42,3.92,4.51,22.43,22.01,1.33,4.49,4.8,3.78,28.28,26.57,1.4,2.71,2.18,26.61,21.74,3.16,1.52,29.08,20.82
2025-01-22 13:56:11,4.21,1.24,2.52,3.0,22.75,1.29,23.52,20.4,3.42,2.39,3.86,23.3,0.83,24.91,1.03,21.61,1.1,1.61,23.05,1.02
2025-01-22 13:56:12,25.57,1.42,1.76,1.36,0.63,0.9,21.72,23.42,25.99,27.14,23.82,1.43,1.6,1.14,0.69,1.62,4.23,27.58,1.81,21.97
2025-01-22 13:56:13,1.36,29.48,1.95,1.84,4.98,4.64,1.52,3.55,1.63,26.19,4.33,29.54,1.28,25.22,4.19,2.85,2.83,0.57,2.58,27.58
2025-01-22 13:56:14,4.54,1.24,1.94,3.62,4.64,21.25,1.7,28.13,21.55,4.51,3.91,29.33,28.1,1.09,20.63,21.12,29.13,1.79,23.9,0.86
